table,table_title,section,row_group,row_label,column,value
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Magistrates' Courts - Mean,920.31
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Magistrates' Courts - Median,750
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Children's Courts - Mean,391.67
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Children's Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Less than $250,23
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - $250 to less than $500,46
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,"All Courts - $500 to less than $1,000",149
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,"All Courts - $1,000 & over",222
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Total,438
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Mean,1156.13
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Median,1000
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Higher Courts - Mean,2333.33
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Higher Courts - Median,3000
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Magistrates' Courts - Mean,1143.24
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Magistrates' Courts - Median,1000
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Children's Courts - Mean,1662.5
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,06 Burglary,Children's Courts - Median,750
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Less than $250,3561
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - $250 to less than $500,4677
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,"All Courts - $500 to less than $1,000",5153
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,"All Courts - $1,000 & over",2173
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Total,15562
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Mean,550.84
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Higher Courts - Mean,1268.18
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Higher Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Magistrates' Courts - Mean,551.93
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Magistrates' Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Children's Courts - Mean,259.34
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,07 Theft,Children's Courts - Median,169
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Less than $250,206
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - $250 to less than $500,472
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,"All Courts - $500 to less than $1,000",1043
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,"All Courts - $1,000 & over",1527
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Total,3241
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Mean,4525.57
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Median,838.97
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Higher Courts - Mean,619211.11
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Higher Courts - Median,2000
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Magistrates' Courts - Mean,2823.2
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Magistrates' Courts - Median,850
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Children's Courts - Mean,240.91
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Children's Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Less than $250,3648
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - $250 to less than $500,5380
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,"All Courts - $500 to less than $1,000",5209
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,"All Courts - $1,000 & over",1796
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Total,16036
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Mean,521.26
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Higher Courts - Mean,1902.25
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Higher Courts - Median,1500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Magistrates' Courts - Mean,518.25
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Magistrates' Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Children's Courts - Mean,201.59
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,09 Drug offences,Children's Courts - Median,175
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,All Courts - Less than $250,3578
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,All Courts - $250 to less than $500,5188
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,"All Courts - $500 to less than $1,000",4674
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,"All Courts - $1,000 & over",1102
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,All Courts - Total,14548
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,All Courts - Mean,461.15
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,All Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Higher Courts - Mean,778
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Higher Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Magistrates' Courts - Mean,461.42
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Magistrates' Courts - Median,400
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Children's Courts - Mean,201.67
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,094 Unlawful possession or use of drugs,Children's Courts - Median,150
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,All Courts - Less than $250,658
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,All Courts - $250 to less than $500,1502
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,"All Courts - $500 to less than $1,000",2405
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,"All Courts - $1,000 & over",1309
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,All Courts - Total,5872
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,All Courts - Mean,716.89
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Higher Courts - Mean,2216.67
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Higher Courts - Median,1200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Magistrates' Courts - Mean,715.23
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Children's Courts - Mean,300
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,10 Weapons and explosives offences,Children's Courts - Median,250
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,All Courts - Less than $250,382
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,All Courts - $250 to less than $500,1129
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,"All Courts - $500 to less than $1,000",2055
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,"All Courts - $1,000 & over",1020
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,All Courts - Total,4583
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,All Courts - Mean,873.57
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Higher Courts - Mean,466.67
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Higher Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Magistrates' Courts - Mean,876.51
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Children's Courts - Mean,292.1
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,11 Property damage,Children's Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",All Courts - Less than $250,1854
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",All Courts - $250 to less than $500,3335
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences","All Courts - $500 to less than $1,000",4184
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences","All Courts - $1,000 & over",1775
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",All Courts - Total,11146
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",All Courts - Mean,3870.45
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Higher Courts - Mean,217939.66
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Higher Courts - Median,180000
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Mean,2756.44
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Children's Courts - Mean,245.2
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,"12 Public order, health, and safety offences",Children's Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,All Courts - Less than $250,80
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,All Courts - $250 to less than $500,136
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,"All Courts - $500 to less than $1,000",367
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,"All Courts - $1,000 & over",269
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,All Courts - Total,856
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,All Courts - Mean,790.14
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,All Courts - Median,700
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Magistrates' Courts - Mean,792.91
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Magistrates' Courts - Median,700
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Children's Courts - Mean,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,121 Public safety offences,Children's Courts - Median,175
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,All Courts - Less than $250,1178
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,All Courts - $250 to less than $500,2430
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,"All Courts - $500 to less than $1,000",3083
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,"All Courts - $1,000 & over",588
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,All Courts - Total,7284
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,All Courts - Mean,509.4
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,Magistrates' Courts - Mean,510.02
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Australia,,122 Disruptive conduct,Children's Courts - Mean,242.94
